,Av,Av_err,age,age_err,d_kpc,dkpc_err,feh,feh_err,mass,mass_err,BV,B,V,logg,teff,jmag,hmag,kmag,parallax,prot
373,0.672206452526439,0.01,9.397664117482629,1.8795328234965258,0.5745096470523129,0.05745096470523129,-0.04505269389046326,0.01,0.9827947106419254,0.1,0.8141407808542223,15.249847718098607,14.435706937244385,4.495591806930847,5771.133065165452,12.808311988641629,12.398372902911122,12.329212182516885,1.7406148097439056,21.615672160132497
374,0.25691113341192273,0.01,9.035014002116364,1.807002800423273,0.7924567200780411,0.07924567200780412,-0.09252685799308642,0.01,0.6764551529931286,0.1,1.1942576471591195,18.400648797460065,17.206391150300945,4.66690790738125,4426.243030879381,14.969055700755364,14.282402893885564,14.173491520420546,1.2618985676612346,17.043230485319214
375,0.6150678291333709,0.01,9.92335199106044,1.984670398212088,0.6319650463930607,0.06319650463930608,-0.031691576945483385,0.01,0.6142462611703282,0.1,1.4455261546323506,19.12013048767677,17.67460433304442,4.671669186144451,4157.419835197159,14.888556483778412,14.124788945299194,13.966185652014182,1.5823659958845795,57.45130729904377
377,0.5234067552489554,0.01,9.84352034233309,1.968704068466618,0.8991254787299889,0.0899125478729989,0.04192638223143494,0.01,0.6683310115507928,0.1,1.3542140519527237,19.299272959026187,17.945058907073463,4.6426247614675535,4290.4576614020325,15.357276558859983,14.610225211994884,14.475288146679276,1.1121918171115515,50.40112932795652
378,0.13927089869300202,0.01,9.329624505867397,1.8659249011734795,0.4379868453511203,0.043798684535112035,-0.06936016038691131,0.01,0.8445434053129436,0.1,0.8382596521549157,15.096699791668305,14.25844013951339,4.586332548827916,5210.05692822222,12.734534195771168,12.269542538309372,12.209057708581708,2.283173594399465,20.229324010980466
379,0.4370901758760738,0.01,9.345566765735077,1.8691133531470154,0.6683211478526474,0.06683211478526474,-0.01853184032530336,0.01,0.7889097217537686,0.1,1.0458026502193078,17.045229614056968,15.99942696383766,4.610345264742592,4886.95240523322,14.03514233196498,13.458595893619554,13.369195157667598,1.4962866328756093,23.572381761072876
381,0.07788600733064466,0.01,9.622515859630642,1.9245031719261285,0.4011834738968955,0.04011834738968956,0.18956847937249444,0.01,0.8460801959560273,0.1,0.9518870060567064,15.270696763393294,14.318809757336588,4.574007133918656,4923.433006076307,12.639875544210357,12.114779452868152,12.043810637964617,2.492625108124471,31.741800607095637
384,0.4180114911078592,0.01,9.709469088746795,1.9418938177493592,0.624387294646841,0.062438729464684095,-0.15737854853127883,0.01,0.5870597853711768,0.1,1.3924945747578938,19.018387654540902,17.62589307978301,4.703522153086246,4129.041983929816,14.968745580500483,14.235995715659033,14.08062628594473,1.6015700648835416,43.08185913929136
391,0.38460067483329674,0.01,8.867059579141538,1.7734119158283077,0.271494193064401,0.0271494193064401,-0.04464528145358965,0.01,1.1008773901224584,0.1,0.625049548723899,12.586583303491128,11.96153375476723,4.446439808688682,6142.264124828813,10.711014762001223,10.38887659162669,10.344168049710284,3.6833200324206956,8.796758482563465
392,0.47417434174031936,0.01,9.90388376991468,1.9807767539829362,0.549776012683156,0.05497760126831561,0.15815864431434284,0.01,0.5609286471004639,0.1,1.5217095696631837,19.690931394855458,18.169221825192274,4.729980588658768,3835.9949425970835,15.042361489399296,14.302658855787241,14.103444934582665,1.8189225737942747,57.34822341459346
393,0.36510998446168086,0.01,10.107215378621584,2.0214430757243167,0.5679801070676891,0.05679801070676891,-0.09228071725697809,0.01,0.7790348604961987,0.1,0.8997413253200648,15.81669964626851,14.916958320948446,4.493629710197111,5198.36269096564,13.21802522161576,12.724908576936862,12.652626740114622,1.760625042244349,56.68222845302352
394,0.3155316370490211,0.01,9.972144313772695,1.994428862754539,0.7195905372434304,0.07195905372434304,0.18601767393040708,0.01,0.5683846078874653,0.1,1.4716047580125924,20.035442847866967,18.563838089854375,4.722476700506207,3839.2734972008893,15.552479900393026,14.826509071268584,14.636898115094318,1.389679197048293,61.60515648211544
398,0.41029322390066425,0.01,9.321794534091326,1.8643589068182653,0.42217685274237793,0.0422176852742378,0.18458902333644706,0.01,0.7165134080676347,0.1,1.313535409727475,17.354927224370094,16.04139181464262,4.642298233166812,4333.899376610711,13.568178605744876,12.843226967532747,12.717470562919178,2.368675576370889,25.66219683596211
402,0.5143416216378227,0.01,10.08753360374294,2.0175067207485884,0.31883961729756666,0.03188396172975667,-0.04937274243304074,0.01,0.8499628607093578,0.1,0.8543996077765534,14.071616344371172,13.217216736594619,4.410592633848541,5473.633541052621,11.562794158308465,11.114178015801226,11.044221827627073,3.1363731034299915,53.49519788372465
405,0.22163283328961392,0.01,10.126784616395428,2.0253569232790856,0.5946559940229994,0.059465599402299944,0.08306263785107604,0.01,0.5037633504034719,0.1,1.4736086935066375,19.979545582098655,18.505936888592018,4.773382628655852,3745.842927005604,15.460725576275566,14.765415231265166,14.564862168162252,1.6816445307054673,74.97786327611165
409,0.3078134282050655,0.01,9.936251768711907,1.9872503537423816,0.32483493257770857,0.032483493257770855,0.04436707784420352,0.01,0.8917739807770024,0.1,0.8149189439220414,13.95597692350075,13.141057979578708,4.460793923074366,5447.377860088726,11.6274800777301,11.198579995730007,11.137799376496137,3.0784866395512287,42.783799567614885
410,0.3935027994836736,0.01,9.433402966365673,1.8866805932731348,0.15166674882719594,0.015166674882719595,-0.12477158056281726,0.01,0.9009052630493982,0.1,0.7833217155479186,12.42364779653735,11.640326080989432,4.5421923138538975,5585.770705039108,10.131606355115169,9.716110708526505,9.655944725705632,6.593403021642976,22.004897069086628
411,0.37896109659213384,0.01,9.864990019179345,1.972998003835869,0.17529448493706806,0.017529448493706808,0.1362484497293931,0.01,0.652816205948008,0.1,1.3978026938306467,16.042806863536487,14.64500416970584,4.6560561312428765,4123.833182777252,11.964073914934712,11.212269254136947,11.064260748712506,5.704686033670751,52.55173548482096
415,0.017484303106369392,0.01,9.286220021542809,1.8572440043085618,0.5888234881381774,0.05888234881381774,0.08437678783196512,0.01,0.9738819093335072,0.1,0.7049241180757253,14.805000076238356,14.10007595816263,4.521973013159756,5547.734530987686,12.855823846434696,12.478907051613817,12.435869095264083,1.69830181734417,16.806155984589385
416,0.6474834797099887,0.01,9.142871267780805,1.828574253556161,0.36158754207288407,0.03615875420728841,-0.16436941192697696,0.01,0.5638883315993787,0.1,1.4997411769235107,18.451381841118685,16.951640664195175,4.738216872590351,4046.645997476445,14.030446315152648,13.280015981091692,13.098524606380437,2.7655820061367966,21.73575253178685
417,0.9158075335313232,0.01,9.781088575473614,1.9562177150947229,0.15772185219342671,0.015772185219342674,-0.17487643339317677,0.01,0.8585567402938366,0.1,0.9402303719956873,13.201352441787359,12.261122069791671,4.514504058814253,5558.226045179828,10.346693129453278,9.870207265184131,9.782104788994719,6.340275529947628,38.5196891948768
418,0.27331420159597164,0.01,9.133431146750633,1.8266862293501267,0.9278916299235291,0.09278916299235292,0.07694311854286445,0.01,1.0408904262615302,0.1,0.6959085584265701,15.601993313742827,14.906084755316257,4.4775510888516115,5814.593120167547,13.59912967223162,13.242471343644288,13.19427010564965,1.0777120600628907,13.695785691398175
419,0.7844432726513889,0.01,9.96543202691421,1.9930864053828419,0.22372391341802864,0.022372391341802866,-0.1595931467722549,0.01,0.5791204614497587,0.1,1.5058943405094105,17.297172239314886,15.791277898805475,4.698090157670773,4117.011375575077,12.848225031044223,12.077332764494699,11.90103951114812,4.469794867799839,61.71204658836223
420,0.14406588594708758,0.01,10.082450973285916,2.0164901946571834,0.43267656260032,0.043267656260032004,0.19512088694120328,0.01,0.8763592989989034,0.1,0.8462251936146679,14.593746806539883,13.747521612925215,4.436725908428557,5259.2556548672255,12.249535441063408,11.801675355154693,11.74147818800625,2.3111952124010435,52.816555338133206
426,0.6387697487577982,0.01,9.722403270443209,1.944480654088642,0.11311478500421465,0.011311478500421466,0.011579336049930833,0.01,0.8940605530696895,0.1,0.9268654152971738,12.288225520853768,11.361360105556594,4.517429566030894,5406.467291339857,9.578362566050787,9.106934570542025,9.027522603532994,8.840577294672311,35.45557200434928
429,0.14342541543810328,0.01,9.407382539312065,1.8814765078624132,0.17736921816995155,0.017736921816995155,-0.18290065088743554,0.01,0.8355592033816395,0.1,0.7795550804398488,12.926012396791442,12.146457316351594,4.58257140993567,5354.690312934478,10.702886370998236,10.266946725731797,10.211835196554643,5.637956858116274,21.21671152037314
431,0.7993909776963829,0.01,9.958259741118953,1.9916519482237907,0.051391150553402175,0.005139115055340218,-0.1909371714186901,0.01,0.6077023447126435,0.1,1.422657848031541,13.624927765241482,12.202269917209941,4.671562931223856,4272.863381365949,9.41466190392601,8.65124201269671,8.496299007159779,19.45860307137643,59.617049482891325
434,0.8528987629280569,0.01,10.084766896125167,2.0169533792250336,0.758354158684758,0.07583541586847581,-0.11713597281572437,0.01,0.797141317670158,0.1,1.008571839188999,16.89133957408199,15.88276773489299,4.487070448007689,5298.789708354674,13.877045935030912,13.355346805902009,13.261417716858599,1.318645106046939,58.9218379795117
438,0.46461848718946386,0.01,10.098358081608609,2.019671616321722,0.21900146022946113,0.021900146022946113,0.13976890883630466,0.01,0.7669902462897427,0.1,1.1231548341197097,14.799590562794593,13.676435728674884,4.55359836384767,4755.411055046276,11.57961067167016,10.963961828978306,10.865739135988854,4.566179599680474,63.514455102739305
442,0.059932145344054666,0.01,9.639492669786273,1.9278985339572547,0.07735579015980963,0.007735579015980963,0.026108487606763597,0.01,0.6592446345985244,0.1,1.2519420301894186,13.603575932628724,12.351633902439305,4.661042097477502,4221.639307041279,10.036366869453834,9.329692958450645,9.210484797968117,12.927280529797395,37.50293715782272
446,0.6400729087511541,0.01,9.711376175728418,1.9422752351456838,0.46807095572516094,0.0468070955725161,-0.09540358432503813,0.01,0.9462901759123855,0.1,0.7866294855124529,14.61129558688601,13.824666101373557,4.439600832349206,5807.885576135313,12.236749320301234,11.83419534191342,11.768070057910506,2.1364282226201063,31.385861612613265
448,0.40544259043649233,0.01,9.677535233603788,1.9355070467207576,0.6764083951643023,0.06764083951643023,-0.15391259927166862,0.01,0.8768378243643616,0.1,0.7898028685303995,15.703492678507256,14.913689809976857,4.524948305211027,5563.198245932638,13.384311028542808,12.96231935428349,12.900921254441545,1.4783967897930894,30.15676505023028
454,0.2117296842932297,0.01,9.580861355825975,1.9161722711651952,0.6205689373148916,0.06205689373148916,0.04710691401211223,0.01,0.9863642431658659,0.1,0.7070250545749381,14.818320212525538,14.1112951579506,4.4655231925574626,5701.448689066777,12.797674181442737,12.426919984759719,12.37904052150665,1.6114245168745467,24.469558281453377
458,0.061893886029760314,0.01,8.958191491256835,1.7916382982513672,0.037421689455249374,0.0037421689455249376,0.15431182038500285,0.01,1.1459518214460611,0.1,0.5937235267399918,7.9861896639259635,7.392466137185972,4.434360187376878,5971.695493468725,6.315494308016726,6.008758235812716,5.974948412033129,26.72247069966863,9.287502631833089
459,0.05889023531970228,0.01,9.696656863780772,1.9393313727561545,0.8124985369237298,0.08124985369237298,0.13704804210396582,0.01,0.9642154720250347,0.1,0.7282171312151924,15.486516275099648,14.758299143884456,4.476255193627366,5524.069479462674,13.470052093112363,13.085017986330035,13.038692165673938,1.2307714470307671,29.03890697848235
461,0.6812010518636685,0.01,9.680953811243851,1.9361907622487704,0.0490672909779071,0.004906729097790711,-0.02463490731097906,0.01,0.7486803660069428,0.1,1.1791078643618125,12.045041953812955,10.865934089451143,4.613187482517137,4730.069983035326,8.59161664670073,7.943734235739137,7.833799047355264,20.38017547066654,38.375145943631225
462,0.48079993369867335,0.01,9.784390977385723,1.9568781954771446,0.1418208273942323,0.01418208273942323,0.0018611663983915672,0.01,0.829321561118792,0.1,0.9798108446213227,13.158790111312122,12.1789792666908,4.551230376734236,5115.4890419847725,10.34281333188508,9.82264711090931,9.740560903793451,7.051150514163965,39.623468582698905
468,0.3839973148363621,0.01,10.05376728033023,2.010753456066046,0.4160827394900415,0.041608273949004154,-0.12434048525477724,0.01,0.7202078504034407,0.1,1.0140104351556491,15.931207398794598,14.917196963638949,4.574866996582276,4893.755594197266,12.998049896407778,12.426346401755584,12.339880943405364,2.4033681407347443,56.823896243896286
469,0.04523476068678978,0.01,9.824961634848458,1.9649923269696918,0.4720500992755976,0.047205009927559764,0.01665690031685188,0.01,0.6729551777527267,0.1,1.2005406896431374,17.22329952972867,16.022758840085533,4.64177251334395,4311.891934886012,13.81987543524885,13.125512550577882,13.018036850682218,2.1184192134152453,46.468098952331054
470,0.7520257936089584,0.01,9.920031366270155,1.9840062732540311,0.4085780260363982,0.040857802603639824,0.056485425923946175,0.01,0.7453485571159739,0.1,1.2415603438179268,16.844777193261624,15.603216849443697,4.593096272747802,4656.413778217684,13.208386948048872,12.533107823446015,12.414874693103238,2.447512925991069,53.28528483173048
471,0.7285136711040987,0.01,9.632388501779046,1.9264777003558091,0.20715941275503552,0.020715941275503552,0.09023677365906957,0.01,0.8085277663360065,0.1,1.1551319061814151,14.843840700712011,13.688708794530596,4.586937577758201,4869.830071255441,11.48427025064928,10.874310291297226,10.767770589115237,4.827200399445487,35.71391666148477
472,0.8848266381862949,0.01,9.41571654871181,1.883143309742362,0.5938344498427087,0.059383444984270874,0.007719240393867954,0.01,1.076703848095665,0.1,0.8150041011827227,15.022514346116946,14.207510244934223,4.410218599507908,5998.422030160818,12.52385250812274,12.130641999421115,12.05608672183958,1.6839710129058258,22.131782514753585
474,0.4013350540364875,0.01,9.99730975179943,1.999461950359886,0.7672848628152126,0.07672848628152126,-0.08244709808723538,0.01,0.853133521884912,0.1,0.8193132184659628,15.95517018671513,15.135856968249167,4.461982371746965,5476.66890699503,13.566270651329967,13.129126223290738,13.065050707817441,1.3032969219944495,46.395168783101035
476,0.12634528705720838,0.01,9.97981801015773,1.995963602031546,0.6615602472313379,0.0661560247231338,0.08411375695200163,0.01,0.7074282125586563,0.1,1.1344784009707887,17.50252309384402,16.36804469287323,4.606410395586615,4493.846610185102,14.284354226846467,13.627592788518005,13.53088039156506,1.511578127895455,54.94414491030662
480,0.980818956573918,0.01,9.86118932950429,1.9722378659008581,0.8387887426065266,0.08387887426065266,0.16945887875587323,0.01,0.6963988326048716,0.1,1.5096321573829456,19.75055668732747,18.240924529944525,4.631379611291467,4269.365866504257,15.270726563802661,14.473589096421795,14.311717783792965,1.192195304019593,54.139247210895086
481,0.7514287141814765,0.01,9.82910072851925,1.9658201457038502,0.04897084218338194,0.004897084218338194,-0.0340403979455291,0.01,0.897171095175249,0.1,0.901772053268477,10.308368479077393,9.406596425808916,4.477284932119243,5558.929274386902,7.618611706094751,7.162911120848494,7.083268463866974,20.420314526249786,39.91079641721992
482,0.18793382850348817,0.01,8.948381154905661,1.7896762309811323,0.9524659566616375,0.09524659566616375,0.04996754429961192,0.01,0.7607487494102673,0.1,1.0969186817167191,18.121413403338877,17.02449472162216,4.633933156580446,4615.416176925465,15.011735410973298,14.383638743772105,14.292069093669289,1.0499062911444812,14.622883881098685
484,0.13155927176681215,0.01,10.037259259694078,2.0074518519388156,0.3912089413064952,0.03912089413064952,0.1356869003708685,0.01,0.5884709398620346,0.1,1.3922010294049194,18.117191306806273,16.724990277401353,4.695318640849893,3936.9566801801298,13.99920030077139,13.283371577193597,13.118417253192307,2.5561787945346155,65.24347617641534
485,0.4717742072385843,0.01,10.09840695611771,2.0196813912235423,0.047910801529113825,0.004791080152911383,-0.13650168585751427,0.01,0.8136594222286156,0.1,0.8522649544120107,10.132298423963807,9.280033469551796,4.45603396326737,5420.615916982986,7.626959395963588,7.169740535131881,7.100148470083177,20.872120024799266,54.14802224210895
486,0.12323325199557822,0.01,9.869945901990839,1.973989180398168,0.42906467075548005,0.04290646707554801,0.06887460312014287,0.01,0.6737289675235857,0.1,1.2285237559650177,17.116956934212272,15.888433178247254,4.636525775257444,4304.8122702613955,13.613098355081513,12.910215970508697,12.79761646018972,2.330650990768454,49.75360075630046
487,0.970694109004374,0.01,9.6253130587984,1.9250626117596799,0.559587327767909,0.0559587327767909,-0.12400206917134673,0.01,0.6683683790157693,0.1,1.3892922392767666,18.499942616945958,17.11065037766919,4.655433785321292,4449.706407737728,14.364004841731752,13.610540158702637,13.46588020422273,1.7870311752569814,38.68569479846981
488,0.49041359084044556,0.01,9.906357040804746,1.9812714081609493,0.4133814956809374,0.04133814956809374,-0.18784241192570056,0.01,0.6412421988984333,0.1,1.2328463421768046,17.211127668183302,15.978281326006497,4.649094156470087,4455.512921746289,13.60481971580687,12.902477385071995,12.78355963808067,2.4190729639524933,52.191056344528306
489,0.9875280698706496,0.01,8.982209358660702,1.7964418717321404,0.9648169614790163,0.09648169614790164,-0.05717048301611821,0.01,0.6392778579856117,0.1,1.5195491439550537,20.34430063120194,18.824751487246886,4.685626261016407,4228.39917506401,15.833631368050897,15.037769018266074,14.869202847717323,1.0364660240498362,17.837228236510978
492,0.3657801265311532,0.01,10.110563812955565,2.0221127625911133,0.2837406074261468,0.028374060742614685,0.06668858707435571,0.01,0.829250448843617,0.1,0.912255938652148,14.130951753949068,13.21869581529692,4.4542415959309904,5214.292388941307,11.52840453597015,11.043313126694047,10.970911052949006,3.5243457363087662,57.40948661943296
493,0.2735741869795709,0.01,9.338986302580341,1.8677972605160684,0.6710972137780836,0.06710972137780837,-0.10397746846437311,0.01,0.5279928239478496,0.1,1.4617997395838316,19.850185020870597,18.388385281286766,4.771005580904324,3892.0397930718254,15.561720648890171,14.859517623898816,14.671536050486017,1.4900970820163126,27.54747339926607
495,0.15203892361113558,0.01,9.892551611232284,1.9785103222464568,0.5472739503543329,0.05472739503543329,0.07981798589542255,0.01,0.6023520392409383,0.1,1.3739898739477248,18.659764959136922,17.285775085189197,4.690523486923969,4006.2899285848926,14.642731014329458,13.923113820893192,13.767470176623306,1.8272384412825593,53.990856012094554
496,0.14208613680797366,0.01,9.466732226286677,1.8933464452573354,0.14494929531557416,0.014494929531557416,-0.026134846201663786,0.01,0.6231587635905693,0.1,1.3188025416923637,15.40589354639303,14.087091004700666,4.689759724585406,4134.419610901251,11.627687554582824,10.913209172987592,10.775630053975759,6.89896420553729,30.890735684198674
497,0.6563903471160998,0.01,10.105092826565135,2.0210185653130273,0.7923075722385282,0.07923075722385282,0.04120938815302405,0.01,0.7037118405949716,0.1,1.2460769171789643,18.357711612277804,17.11163469509884,4.587249867339974,4573.890100329027,14.71477201278962,14.024068770025341,13.906026625141779,1.2621361135987539,67.47720818099658
498,0.785550993560309,0.01,9.42985723928452,1.885971447856904,0.06808622722421499,0.0068086227224215,0.028277681307198987,0.01,0.633188175447403,0.1,1.5108905741858898,14.554285318350257,13.043394744164367,4.679930410782401,4135.083485280945,10.086538400386305,9.299518266256314,9.130352510987796,14.687258213131658,31.36457131671129
499,0.9204478393561897,0.01,9.860154761555814,1.9720309523111628,0.9510582992390524,0.09510582992390525,-0.07435965805064151,0.01,0.5618355620372872,0.1,1.623835841360652,21.116039747329562,19.49220390596891,4.729048514615561,3965.1965145340996,16.26558658320658,15.484369473339441,15.276478368275841,1.051460253067668,55.81146128874942
502,0.9281346705829571,0.01,9.606643172698707,1.9213286345397416,0.7453962184988444,0.07453962184988444,-0.12297075455211895,0.01,0.665278068801992,0.1,1.377124922704592,19.06875835417336,17.69163343146877,4.655396270943671,4449.024815796051,14.976148462244591,14.226902891200755,14.084414273908392,1.3415683836093277,37.62933952671639
503,0.9060929792050629,0.01,9.294586588665341,1.8589173177330682,0.11981168049435173,0.011981168049435173,0.09858803492267981,0.01,0.7932977189308724,0.1,1.2528056491705328,14.158124805341364,12.905319156170831,4.611014533936179,4761.820561380282,10.480634600736668,9.821993161541942,9.7007656144093,8.346431632324387,24.238840743624564
504,0.955966149671593,0.01,9.525269192131423,1.9050538384262847,0.3793578110759845,0.03793578110759845,-0.031053167341076382,0.01,0.927376151790683,0.1,0.9426369956537926,14.964534698334823,14.02189770268103,4.509022300007415,5629.1270450871925,12.115526452471931,11.652095142169987,11.563892240103051,2.636033767602329,27.902391249813387
505,0.4861547195248652,0.01,9.470211430641053,1.8940422861282107,0.38479213572874615,0.03847921357287462,-0.10966593682015922,0.01,0.9370295419289182,0.1,0.7663899335469164,14.257358852512997,13.49096891896608,4.507066128050552,5729.532604667323,11.982271880926104,11.582742683199937,11.522314380890775,2.5988057113124996,22.68534048205219
506,0.5224375180710715,0.01,9.414657796553549,1.8829315593107099,0.9702449877583781,0.09702449877583781,-0.16585653983676107,0.01,0.8533807009717238,0.1,0.872030841274487,16.97096760025772,16.098936758983232,4.573272208003955,5419.687753530038,14.408862360635437,13.948000263145369,13.875480128181552,1.0306675248180017,23.119502168968534
510,0.21153745715341832,0.01,9.888890972915286,1.9777781945830573,0.5778445392595135,0.05778445392595136,-0.005055635573664091,0.01,0.7679356378019766,0.1,0.9772937664509556,16.38278801641698,15.405494249966026,4.577181292792038,4883.54086953073,13.610230586877224,13.055906930232776,12.978341574171486,1.7305692657084952,45.16337034610091
511,0.9336758428417369,0.01,10.07495728327929,2.0149914566558578,0.7996389311539667,0.07996389311539667,-0.17192944759986825,0.01,0.8075058272606509,0.1,0.9819828643868558,16.85404990211349,15.872067037726636,4.463624590205366,5433.25918190565,13.879829645157638,13.376745080755963,13.283564189063005,1.2505644248171988,57.32113308230998
513,0.015732375408606503,0.01,9.973367186325765,1.9946734372651531,0.9928322681219424,0.09928322681219424,-0.15149727360220333,0.01,0.7776099597314403,0.1,0.7995265402493246,16.731934010793346,15.932407470544021,4.544211693133256,5179.236535914251,14.483197772085951,14.021761834983478,13.966797905674,1.0072194791690405,44.247709362641814
515,0.6625903608682343,0.01,10.014137026765287,2.0028274053530573,0.1212862916811462,0.012128629168114621,0.06867590350202452,0.01,0.5585857586166869,0.1,1.5741482797955317,16.516320716350684,14.942172436555152,4.723770636720549,3882.9998857133737,11.770087975022157,11.011018518511062,10.807087868380435,8.24495485960553,66.92535324027241
517,0.7764451193867278,0.01,10.14291835241109,2.028583670482218,0.9383430313202837,0.09383430313202838,-0.11566779857828938,0.01,0.5418925126094878,0.1,1.5720359311994372,20.857325671258607,19.28528974005917,4.721220549483564,3980.497275911035,16.193697341914508,15.430070851262908,15.23103137887792,1.06570834611833,78.7348822263023
519,0.7087069225619718,0.01,9.43042235315758,1.886084470631516,0.8265958170644795,0.08265958170644795,-0.031873320079580714,0.01,0.6303192162292602,0.1,1.4511116957899794,19.693040206018658,18.24192851022868,4.6784292084429495,4205.0234338532655,15.434397833177794,14.663192208996877,14.506577787615798,1.2097811038426702,30.827753058449076
520,0.9373957230078951,0.01,9.64318337942965,1.9286366758859304,0.635630963052172,0.06356309630521721,-0.07427824750122133,0.01,0.8333592895002857,0.1,1.0676917632369634,16.875816568355035,15.808124805118071,4.5672227228299125,5226.7052246822395,13.697959389972743,13.154124666291201,13.052776316700198,1.5732399114074007,34.74962411161084
521,0.844263429650491,0.01,10.12551127057768,2.025102254115536,0.048212483139900925,0.004821248313990093,0.0522260821774001,0.01,0.8376961368632813,0.1,1.0308942152200782,10.755061262642897,9.724167047422819,4.436020203872158,5276.097488370916,7.71268536691743,7.191501765013029,7.096654981381197,20.741516198164753,62.800236050737944
522,0.7655903636943111,0.01,9.401396069648133,1.8802792139296267,0.29241214845867775,0.029241214845867777,0.1756102460415629,0.01,0.9262157313639139,0.1,1.032527719533734,14.764257465186676,13.731729745652942,4.546011449752684,5265.30819768658,11.768252333231885,11.25727861083501,11.16442415554975,3.419830555163528,25.12325893202822
524,0.2637131365098788,0.01,9.739870463938885,1.9479740927877771,0.08452329073781525,0.008452329073781526,0.06059000659739622,0.01,0.6552582302086646,0.1,1.337142999896649,14.188528296268183,12.851385296371534,4.661523457797885,4174.897994259963,10.32689417450009,9.593524394484906,9.457785984245332,11.831058531569992,43.94067982672989
526,0.5744975327026097,0.01,9.440659877520071,1.8881319755040142,0.7191840171917578,0.07191840171917578,0.19636384087363784,0.01,0.837978900394629,0.1,1.1190992445996066,17.303849692013756,16.18475044741415,4.589026228504344,4875.462792445086,14.098838059523409,13.509740749289026,13.41067007230599,1.3904647156992749,27.562905190116222
527,0.402127645603951,0.01,9.633741258668934,1.9267482517337868,0.5962651520642307,0.05962651520642307,0.15612039290130486,0.01,0.7393197753617398,0.1,1.2501406380596336,17.760134205836376,16.509993567776743,4.624263665164868,4450.091614605165,14.16717141111568,13.472486141677035,13.356969463316807,1.6771062278888274,37.20482322206503
530,0.9642637468001829,0.01,9.546872226625188,1.9093744453250379,0.6482897225882274,0.06482897225882274,0.11799400813691124,0.01,0.863444386703197,0.1,1.141546296679671,17.1114355415791,15.96988924489943,4.566422449144675,5104.221419849311,13.75534955759473,13.18364064228496,13.074630270690802,1.542520211499894,31.85549123142717
532,0.49093098249391076,0.01,10.075991197926754,2.015198239585351,0.793755231858349,0.0793755231858349,0.012555178473867945,0.01,0.7544525115032065,0.1,1.0857223619438905,17.50435246293052,16.41863010098663,4.556056619113775,4827.424865151635,14.369726629575908,13.7709333413246,13.676001002756841,1.259834215717594,60.655204536214164
534,0.831390109182772,0.01,9.910058103969165,1.9820116207938332,0.3219150876349942,0.032191508763499424,-0.0793807036627292,0.01,0.8068385303838485,0.1,1.0422115182172167,15.254863298296407,14.21265178007919,4.53428785468028,5199.310696537353,12.164055096532278,11.623441066175287,11.52670855308267,3.1064092315357934,48.090553097282175
535,0.6957655022985301,0.01,9.392569901093424,1.8785139802186848,0.6440513040759489,0.0644051304075949,0.09092355621071146,0.01,0.6047179547524818,0.1,1.5511177375609222,19.862016607445838,18.310898869884916,4.7106063400107105,3970.3775015059814,15.21138615582096,14.437114837392174,14.247214665472534,1.5526713379375074,30.26508528740062
536,0.7895327049392364,0.01,8.983651922065526,1.7967303844131053,0.14460549173675274,0.014460549173675275,-0.06680274344118309,0.01,0.663744021049111,0.1,1.397963394692912,15.617193699712079,14.219230305019167,4.6723640166561085,4345.571374491787,11.49906497753912,10.74005249613233,10.59562626438426,6.915366684831384,17.213688290493046
537,0.953035407057793,0.01,9.763654474912425,1.952730894982485,0.25447537487082605,0.025447537487082606,0.09366913942976962,0.01,0.854923355073262,0.1,1.1225129034980394,14.96879812589671,13.84628522239867,4.542461507423754,5135.370167657748,11.663073892276053,11.099584996206978,10.992808993010179,3.9296533132434086,41.55823984677106
540,0.04041159432106467,0.01,9.341818720536008,1.8683637441072016,0.8106336417581818,0.08106336417581818,0.060372218998610006,0.01,0.7675575021312422,0.1,1.0287009473779278,17.42301778250796,16.39431683513003,4.620893445414827,4668.841959506268,14.542399225835426,13.94530774711433,13.864796649591172,1.233602886047391,23.249899907315857
542,0.6542289037810274,0.01,9.978590054189512,1.9957180108379025,0.1136330400665418,0.011363304006654182,0.19595628610812937,0.01,0.883695123997385,0.1,1.0128061661590735,12.513054191391545,11.500248025232471,4.47973706019806,5221.018903528638,9.595603890686588,9.086046747260275,8.997610577357737,8.800257384774842,51.62924375171485
544,0.6373317269984925,0.01,9.2590851280321,1.85181702560642,0.76153421981346,0.076153421981346,-0.11074476638929905,0.01,0.986742521270275,0.1,0.7689760961362158,15.687591379771638,14.918615283635422,4.49552914680203,5873.65995927688,13.362304277013424,12.971026307592574,12.906844404701948,1.3131386272372012,17.406916045136924
546,0.010079555575680854,0.01,9.837240293608465,1.9674480587216931,0.8012877118415366,0.08012877118415367,-0.06835090294718152,0.01,0.5190899478454863,0.1,1.4003187189286628,20.05111860108666,18.650799882157997,4.772733551894371,3844.408819770175,15.956454714884233,15.28422779544103,15.103258716352604,1.247991183718241,50.77870615377038
550,0.7951300229720849,0.01,9.468375717832409,1.8936751435664818,0.4671549747122999,0.046715497471229994,0.024396191209113294,0.01,0.6788818394549428,0.1,1.4185340362352896,18.15539927540019,16.7368652391649,4.652876051784959,4324.7909273285495,13.983165107422655,13.213871922730158,13.068466836875638,2.1406172557958008,32.015644666914724
